1428,11149,"40.706987, -75.30623299999999",us
1429,11151,"43.161747999999996, -70.648258",us
1430,11159,"35.350177, -77.95235799999999",us
1431,11167,"29.310513, -100.417856",us
1432,11170,"33.873415, -115.90099199999999",us
1433,11172,"33.873415, -115.90099199999999",us
1434,11193,"44.625415000000004, -123.12293899999999",us
1435,11198,"0.0, 0.0",NULL
1436,11206,"37.315326, -93.5852",us
1437,11216,"-43.532053999999995, 172.636225",nz
1438,11233,"34.772013, 32.429737",cy
1439,11245,"35.932519, -107.16670900000001",us
1440,11264,"44.725582, -92.67850899999999",us
1441,11265,"39.201018, -121.290985",us
1442,11295,"43.992022, -88.575857",us
1443,11302,"36.505389, -117.079408",us
1444,11304,"44.550509999999996, -72.048191",us
1445,11323,"42.586888, -82.919551",us
1446,11324,"32.237147, -80.860387",us
1447,11344,"46.056946999999994, 14.505751",si
1448,11355,"40.760779, -111.891047",us
1449,11364,"40.704347, -74.964715",us
1450,11384,"0.0, 0.0",NULL
1451,11406,"56.151116, -3.8546739999999997",gb
1452,11411,"25.727789, -80.233899",us
1453,11412,"45.131485, -75.716133",ca
1454,11420,"38.542699, -89.855182",us
1455,11436,"32.78014, -96.800451",us
1456,11482,"46.255086999999996, -72.00940200000001",ca
1457,11498,"0.0, 0.0",NULL
1458,11508,"55.641909999999996, 12.087845",dk
1459,11514,"40.633125, -89.398528",us
1460,11536,"28.984462, 77.706414",in
1461,11546,"29.097274, -110.98433899999999",mx
1462,11555,"51.921667, 4.481111",nl
1463,11563,"0.0, 0.0",NULL
1464,11581,"53.758683999999995, 10.936472",de
1465,11582,"27.7, 85.333333",np
1466,11587,"38.907231, -77.036464",us
1467,11590,"52.33072, -0.905283",gb
1468,11594,"40.5725, -111.85972199999999",us
1469,11596,"32.110974, -98.535883",us
1470,11604,"34.51342, -110.083226",us
1471,11615,"41.290556, -80.851389",us
1472,11640,"0.0, 0.0",NULL
1473,11649,"43.710173, 7.261953",fr
1474,11656,"39.001777000000004, -76.687467",us
1475,11658,"39.064175, -74.749535",us
1476,11662,"-0.95, 100.35305600000001",id
1477,11665,"31.686175, 76.521309",in
1478,11696,"40.417287, -82.907123",us
1479,11701,"45.709384, -109.542119",us
