,location
70843,"0.0, 0.0"
70875,"15.766667000000002, -86.833333"
70878,"39.904444, -98.050833"
70880,"45.792784000000005, 24.152069"
70894,"41.948056, -71.648611"
70903,"31.918381, -110.97426899999999"
70904,"42.583595, -82.82934200000001"
70920,"35.936017, 14.39665"
70932,"34.259648, -118.308275"
70937,"52.005152, 0.201102"
70948,"0.0, 0.0"
70950,"0.0, 0.0"
70955,"4.860416000000001, -58.93018000000001"
70958,"43.88728, -70.677518"
70964,"44.392758, -88.73982600000001"
70975,"0.0, 0.0"
70976,"40.084444, 65.37916700000001"
70979,"31.298886, 120.58531599999999"
70986,"36.140751, -5.353585"
70993,"37.111809, -79.285579"
70995,"43.038959000000006, -75.070436"
70996,"39.994893, -120.77606200000001"
71000,"0.0, 0.0"
71001,"58.823193, -123.412752"
71004,"0.0, 0.0"
71008,"34.092809, -118.32866100000001"
71010,"42.683333000000005, -81.79722199999999"
71012,"48.503890000000006, -122.23611000000001"
71019,"46.565315999999996, 113.53808400000001"
71023,"44.648863, -63.57532"
71026,"36.383213, -6.215447"
71030,"33.919065, -84.01674200000001"
71032,"52.130660999999996, -3.7837120000000004"
71033,"0.0, 0.0"
71040,"43.985519000000004, -77.233248"
71049,"33.040828999999995, -97.317982"
71050,"0.0, 0.0"
71056,"50.812926000000004, 3.332698"
71058,"41.699096000000004, -70.320911"
71060,"47.383731, -121.10014299999999"
71061,"47.383731, -121.10014299999999"
71077,"33.736062, -118.29224599999999"
71097,"44.193264, -70.709174"
71100,"51.292669000000004, 6.054004"
71109,"49.817492, 15.472961999999999"
71116,"46.874724, 7.278014999999999"
71118,"0.0, 0.0"
71121,"33.325, 44.422"
71123,"33.401498, -86.856101"
71131,"46.11844, 23.463847"
71136,"14.540110999999998, -74.967637"
71140,"-36.821829, 175.70044"
71143,"38.443183000000005, -77.89971800000001"
71152,"44.699487, -73.452912"
71153,"33.712331, -84.105194"
71168,"52.355518, -1.17432"
71188,"30.5, 47.816666999999995"
71194,"48.415833, -101.358056"
71195,"40.330188, -79.730701"
71197,"38.907231, -77.036464"
71214,"45.398731, 14.801611"
71222,"-29.958676, -71.249188"
71224,"40.486216, -74.451819"
71228,"35.957392, -75.624062"
71230,"47.610377, -122.20067900000001"
71254,"39.32098, -111.093731"
71272,"9.931233, 76.26730400000001"
71288,"34.028926, -84.19857900000001"
71298,"43.886171000000004, -80.001405"
71302,"44.713112, -66.796118"
71304,"3.0430610000000002, 101.440657"
71319,"46.766667, 23.583333"
71324,"39.777489, -111.150365"
71329,"42.955897, -77.220813"
71333,"0.0, 0.0"
71335,"43.912556, -100.255955"
71336,"57.508123, -1.784066"
71339,"0.0, 0.0"
71343,"0.0, 0.0"
71351,"37.186997999999996, -86.100528"
71374,"3.107094, 101.608255"
71377,"44.563164, -78.97998100000001"
71385,"42.535793, -70.96656800000001"
71392,"-30.034646999999996, -51.217658"
71394,"46.006512, 8.952312"
71395,"47.44732, -122.45985"
71399,"50.531939, -99.468598"
71410,"48.287264, 14.718697"
71414,"48.503890000000006, -122.23611000000001"
71419,"40.489422999999995, -78.747621"
71420,"5.9429870000000005, -56.99251700000001"
71437,"56.879004, 14.805852"
71438,"28.736795, -81.30381899999999"
71444,"38.002537, -121.83231799999999"
71453,"29.957375, -95.222397"
71457,"44.671611, 110.03928400000001"
71459,"42.583595, -82.82934200000001"
71486,"40.252524, -76.998662"
71487,"26.667294000000002, -81.880086"
71488,"26.0333, 89.9667"
71489,"19.54, -96.9275"
71493,"35.517491, -86.58044699999999"
71505,"41.643086, -88.817858"
71508,"42.333355, -88.26675300000001"
71509,"39.655556, -79.787778"
71513,"43.769777000000005, -69.96996"
71523,"38.139497999999996, -90.555126"
71537,"33.036221999999995, -85.03224399999999"
71539,"38.111733, -79.650211"
71541,"53.00266800000001, -2.179404"
71544,"41.878114000000004, -87.629798"
71548,"43.527854999999995, -71.47035100000001"
71568,"54.727160999999995, -100.484267"
71581,"38.887128999999995, -101.3885"
71589,"52.65414499999999, -7.244788000000001"
71599,"45.183341999999996, -69.227082"
71600,"37.839333, -84.27001800000001"
71605,"40.5725, -111.85972199999999"
71617,"0.0, 0.0"
71631,"0.0, 0.0"
71633,"14.791058, 120.23973400000001"
71636,"51.214271000000004, -97.571524"
71638,"39.642897, -74.18041600000001"
71642,"0.0, 0.0"
71646,"37.809228000000004, -85.466902"
71656,"0.0, 0.0"
71658,"38.794595, 106.534838"
71671,"38.761292, -120.586593"
71672,"40.417287, -82.907123"
71675,"0.0, 0.0"
71678,"28.803177, 76.22690899999999"
71679,"0.0, 0.0"
71683,"49.731705, -114.887624"
71695,"56.490671, -4.202646"
71706,"48.486918, -122.89551200000001"
71707,"32.083541, -81.099834"
71711,"0.0, 0.0"
71715,"44.081018, 3.64152"
71717,"37.662431, -121.874679"
71723,"0.0, 0.0"
71732,"0.0, 0.0"
71734,"48.609949, -93.395528"
71738,"42.056323, -72.579633"
71739,"34.135558, -116.05416899999999"
71744,"30.166883000000002, -96.39774399999999"
71751,"20.422984, -86.92234300000001"
71756,"0.0, 0.0"
71758,"25.03428, -77.39628"
71760,"46.137546, -89.88540400000001"
71769,"42.118831, -85.798695"
71774,"31.88, -81.6075"
71779,"40.78306, -73.971249"
71789,"39.818588, -84.04845999999999"
71798,"55.431245, 37.545765"
71802,"47.250203000000006, -88.333446"
71808,"35.126413, 33.429859"
71809,"39.775847, -82.756289"
71815,"55.923579000000004, -4.155641"
71817,"43.784440000000004, -88.787868"
71821,"37.302163, -120.482968"
71824,"0.0, 0.0"
71833,"40.5725, -111.85972199999999"
71844,"26.212401, 127.68093200000001"
71847,"45.911178, -77.074679"
71855,"39.338394, -94.249167"
71857,"0.0, 0.0"
71866,"0.0, 0.0"
71869,"44.735184000000004, 21.664235"
71881,"34.228424, -116.861053"
71890,"44.933239, -85.187619"
71892,"59.329322999999995, 18.068581"
71894,"44.725582, -92.67850899999999"
71903,"54.978252000000005, -1.61778"
71910,"26.942228000000004, -80.190919"
71926,"40.719296, 24.666794"
71928,"21.794551000000002, -71.738522"
71930,"38.907191999999995, -77.03687099999999"
71936,"41.847609999999996, -89.49897299999999"
71942,"35.086758, -89.810086"
71943,"20.422984, -86.92234300000001"
71945,"26.575128000000003, -80.063918"
71950,"-34.613152, -68.341011"
71954,"46.553733, -120.38316200000001"
71980,"40.461929999999995, -75.228945"
71983,"23.982411, 72.245262"
71989,"43.797762, -88.003208"
72000,"40.633125, -89.398528"
72009,"42.095061, -82.46295"
72014,"45.815011, 15.981919"
72017,"22.057437, 78.93817299999999"
72019,"62.102929, -140.664229"
72031,"34.279358, -118.502153"
72034,"39.856096, -104.673738"
72036,"28.408912, 77.317789"
72041,"50.888174, 5.979499"
72058,"0.0, 0.0"
72068,"42.586888, -82.919551"
72069,"52.355518, -1.17432"
72074,"40.392291, -80.090889"
72078,"21.339657, -157.955344"
72085,"32.164204999999995, 63.42426999999999"
72089,"35.20105, -91.83183299999999"
72102,"39.070388, -76.545241"
72104,"40.057838000000004, -74.137183"
72110,"37.130501, -121.65438999999999"
72114,"47.930084, -116.650248"
72137,"17.102742000000003, 42.63668"
72147,"45.830068, -65.95628599999999"
72148,"0.0, 0.0"
72154,"36.620855, -121.770532"
72159,"39.14506, -84.37438399999999"
72178,"0.0, 0.0"
72182,"0.0, 0.0"
72183,"37.270702, -76.70745699999999"
72184,"30.530779, -84.551303"
72194,"26.128688, -97.398314"
72197,"0.0, 0.0"
72203,"47.882046, -90.887489"
72204,"0.0, 0.0"
72205,"0.0, 0.0"
72210,"40.203315, -8.410257000000001"
72212,"0.0, 0.0"
72213,"-28.530554, 30.895823999999998"
72214,"33.359341, -111.45003"
72220,"0.0, 0.0"
72222,"40.593540999999995, -105.044868"
72223,"37.584154, -76.178374"
72224,"37.445885, -88.305036"
72229,"26.11184, -97.168126"
72230,"41.422745, -74.204788"
72231,"40.594784000000004, -81.526786"
72233,"41.654216, -82.82074300000001"
72234,"45.551515, -122.672205"
72237,"51.102340999999996, 3.9940660000000006"
72240,"33.291389, -111.796443"
72259,"1.352083, 103.819836"
72263,"37.839333, -84.27001800000001"
72269,"-30.000231, 136.209155"
72280,"9.437249000000001, 77.080585"
72284,"40.784101, -73.958513"
72291,"51.586385, 0.604871"
72300,"27.570589000000002, 80.098187"
72305,"51.508515, -0.125487"
72308,"46.874724, 7.278014999999999"
72316,"32.906413, -96.781524"
72324,"43.992634, -78.023383"
72325,"35.58486, -80.81007199999999"
72340,"-38.416097, -63.616671999999994"
72349,"52.355518, -1.17432"
72357,"45.366690999999996, -122.614434"
72365,"8.583333, 123.33333300000001"
72396,"34.480016, -113.335926"
72399,"44.965682, -70.64271"
72406,"33.348216, -111.78958100000001"
72408,"0.0, 0.0"
72415,"45.413134, -107.392949"
72440,"42.019546999999996, -83.272008"
72442,"52.336915999999995, -6.463337999999999"
72446,"46.803283, -71.242796"
72449,"40.579532, -74.150201"
72456,"47.723653999999996, -122.47133500000001"
72458,"31.580227, -89.853974"
72464,"41.638889, -71.05"
72465,"34.135558, -116.05416899999999"
72469,"40.789142, -73.13495999999999"
72472,"43.161747999999996, -70.648258"
72474,"39.213891, -84.06695500000001"
72476,"36.352339, -88.350492"
72493,"43.589045, -79.64412"
72494,"34.261117999999996, -116.84503000000001"
72505,"36.211718, -115.310428"
72507,"41.639720000000004, -72.339411"
72533,"38.6405, -105.988649"
72542,"31.791702, -7.09262"
72561,"0.0, 0.0"
72564,"0.0, 0.0"
72567,"25.091075, 121.55983400000001"
72570,"40.209122, -74.038627"
72571,"41.906110999999996, -71.870278"
72576,"41.867891, -124.148971"
72579,"31.968598999999998, -99.901813"
72580,"0.0, 0.0"
72594,"0.0, 0.0"
72605,"44.339354, -107.208487"
72615,"0.0, 0.0"
72616,"42.885225, -86.123999"
72626,"21.161908, -86.851528"
72629,"38.529288, -76.975251"
72635,"47.002378, -71.194212"
72636,"39.092034999999996, -77.21009000000001"
72644,"52.705478, 4.705315000000001"
72654,"48.633082, -122.928982"
72659,"42.763525, 11.112363"
72662,"0.0, 0.0"
72664,"45.571907, -88.90289200000001"
72672,"45.047375, 9.686581"
72674,"43.508132, 16.440193"
72675,"42.292466999999995, -88.55696400000001"
72686,"42.775469, -73.34729"
72695,"41.997346, 21.427996"
72696,"0.0, 0.0"
72700,"69.753158, 18.466054"
72701,"69.753158, 18.466054"
72707,"38.873682, -121.13388799999998"
72721,"38.907231, -77.036464"
72728,"35.696111, 51.423056"
72740,"45.857853999999996, -82.855147"
72750,"48.503890000000006, -122.23611000000001"
72764,"33.448377, -112.074037"
72772,"37.865101, -119.538329"
72787,"42.207039, -71.685624"
72788,"0.0, 0.0"
72802,"43.021628, -78.96573000000001"
72808,"45.519839000000005, -121.59674199999999"
72809,"43.161747999999996, -70.648258"
72811,"32.390907, -110.96648799999998"
72816,"43.797762, -88.003208"
72819,"25.091075, 121.55983400000001"
72831,"51.481581, -3.17909"
72843,"35.338735, 25.144213"
72852,"44.720484, -76.92381800000001"
72859,"49.783725, -93.696211"
72864,"36.778261, -119.41793200000001"
72865,"0.0, 0.0"
72875,"51.253775, -85.32321400000001"
72878,"50.632063, -2.367285"
72890,"21.161908, -86.851528"
72895,"47.751073999999996, -120.74013899999999"
72897,"60.803332999999995, -149.185278"
72901,"38.907231, -77.036464"
72904,"0.0, 0.0"
72905,"0.0, 0.0"
72909,"51.508062, -0.541737"
72915,"46.521858, -84.34609"
72926,"51.253775, -85.32321400000001"
72928,"-14.599413, -28.673146999999997"
72930,"39.011902, -98.484246"
72934,"40.177431, -74.629447"
72942,"42.5702, -82.507759"
72946,"49.1524, -117.26538500000001"
72948,"40.017852000000005, -79.589483"
72957,"48.402246000000005, -106.532816"
72959,"47.751073999999996, -120.74013899999999"
72961,"44.4, -64.833333"
72967,"47.162494, 19.503304"
72971,"38.925514, -77.035851"
72976,"38.541057, -0.122494"
72977,"47.626208, -122.521245"
72981,"0.0, 0.0"
72983,"43.698521, 6.847956"
72985,"12.295810000000001, 76.639381"
72996,"55.943197, -3.411193"
73000,"29.847758000000002, -81.961865"
73004,"44.058048, -75.748778"
73009,"34.519940000000005, -105.87008999999999"
73023,"37.685096, -121.76749099999999"
73027,"43.838412, -79.08675799999999"
73030,"42.578332, -73.134008"
73031,"47.112903, -68.324461"
73042,"40.463667, -3.7492199999999998"
73052,"18.412833, -66.12219300000001"
73063,"1.352083, 103.819836"
73072,"28.538335999999997, -81.37923599999999"
73079,"0.0, 0.0"
73081,"45.361492999999996, -66.241698"
73089,"45.886879, -110.603819"
73104,"31.554606, 74.357158"
73105,"34.134574, -117.55792199999999"
73109,"41.611143, -86.722719"
73111,"40.5725, -111.85972199999999"
73115,"43.516001, -70.374714"
73130,"40.78306, -73.971249"
73145,"28.635308000000002, 77.22496"
73147,"37.245443, -107.82783899999998"
73148,"37.245443, -107.82783899999998"
73149,"52.151086, -2.92183"
73157,"29.775499, -98.373667"
73172,"35.05247, -118.173965"
73182,"36.30856, -75.808042"
73203,"0.0, 0.0"
73204,"32.352369, -84.968819"
73206,"37.646468, -120.683525"
73211,"0.0, 0.0"
73214,"60.73725699999999, 15.453010999999998"
73216,"34.911097, -111.39624199999999"
73225,"11.296371, 106.80603899999998"
73226,"31.866743, -116.59637099999999"
73229,"0.0, 0.0"
73230,"40.633125, -89.398528"
73233,"0.0, 0.0"
73237,"0.0, 0.0"
73248,"42.483641999999996, -86.09141899999999"
73253,"34.382778, -103.322222"
73258,"41.203322, -77.194525"
73266,"36.700137, -79.938652"
73270,"38.802609999999994, -116.419389"
73273,"50.610446, -96.298722"
73282,"46.778056, -68.499167"
73287,"33.012556, -86.711621"
73288,"41.156689, -8.623925"
73295,"67.30283299999999, 14.745767"
73298,"41.699096000000004, -70.320911"
73307,"45.793571, -118.525095"
73310,"41.387374, -80.869127"
73312,"40.78306, -73.971249"
73313,"0.0, 0.0"
73318,"0.0, 0.0"
73322,"38.98761, -76.820527"
73333,"40.809722, -96.675278"
73336,"34.4779, -115.20195700000001"
73349,"46.803283, -71.242796"
73355,"0.0, 0.0"
73363,"35.957392, -75.624062"
73366,"33.729388, 73.09314599999999"
73369,"51.496846000000005, -115.92805600000001"
73374,"47.647661, -122.64125800000001"
73377,"46.481336, -90.05295"
73378,"42.847818, -73.399936"
73395,"39.950185, -119.60046399999999"
73401,"0.0, 0.0"
73403,"40.820278, -72.701111"
73418,"0.0, 0.0"
73427,"54.243925, -0.7775529999999999"
73428,"0.0, 0.0"
73432,"52.355518, -1.17432"
73436,"44.291092, -105.50222099999999"
73442,"33.867514, -117.99811799999999"
73443,"0.0, 0.0"
73445,"0.0, 0.0"
73446,"47.44732, -122.45985"
73449,"47.815642, -123.63431000000001"
73450,"52.382246, -0.045715"
73451,"36.216667, 37.166667"
73454,"41.603221000000005, -73.087749"
73470,"-40.900557, 174.88597099999998"
73473,"0.0, 0.0"
73477,"40.640506, -8.653754"
73483,"44.699487, -73.452912"
73485,"40.203315, -8.410257000000001"
73495,"42.878268, 2.505562"
73497,"34.048928000000004, -111.093731"
73511,"64.001111, -22.551944"
73530,"0.0, 0.0"
73543,"32.721163, -114.61601"
73547,"54.830830000000006, 18.20996"
73553,"47.377043, -122.42984799999999"
73555,"37.047579999999996, -111.298882"
73561,"35.232754, -106.663044"
73567,"0.0, 0.0"
73571,"40.050129, -78.514465"
73572,"35.093418, -106.674275"
73576,"50.415496999999995, -5.0737190000000005"
73583,"41.455890000000004, -70.61411"
73607,"45.733338, -84.690825"
73610,"0.0, 0.0"
73611,"54.443649, -124.254097"
73615,"37.839333, -84.27001800000001"
73622,"35.142466999999996, -119.45650800000001"
73623,"44.081645, -123.13350200000001"
73628,"52.630886, 1.297355"
73629,"52.630886, 1.297355"
73636,"0.0, 0.0"
73638,"28.108869, -82.738334"
73645,"46.471353, -123.55041000000001"
73647,"57.944187, 19.142479"
73656,"34.65563, -120.48303500000002"
73671,"-33.093373, 151.58898200000002"
73677,"52.388107, 4.638483"
73678,"35.377546, -104.23378000000001"
73697,"36.289761999999996, -119.12591200000001"
73710,"35.954358, 38.253305"
73715,"47.497912, 19.040235"
73716,"33.312262, -112.03571399999998"
73722,"0.0, 0.0"
73735,"0.0, 0.0"
73738,"46.032728999999996, -74.054202"
73739,"30.710269, -87.019017"
73741,"37.284501, -88.85802199999999"
73748,"53.219384, 6.566502000000001"
73749,"46.253763, -63.692161999999996"
73754,"34.270278000000005, -118.484372"
73762,"41.977478000000005, -87.836809"
73776,"41.169527, -75.87741899999999"
73780,"0.0, 0.0"
73791,"44.35, -78.75"
73796,"49.414146, 7.570905000000001"
73797,"42.309189, -87.850071"
73826,"44.473411999999996, -68.177234"
73828,"39.240534000000004, -107.96118100000001"
73829,"0.0, 0.0"
73830,"0.0, 0.0"
73837,"43.755825, -84.87892099999999"
73842,"0.0, 0.0"
73856,"36.193889, -82.738889"
73857,"41.434738, -85.251984"
73870,"25.357522, 55.391865"
73875,"43.784440000000004, -88.787868"
73883,"0.0, 0.0"
73888,"37.204113, -119.05811299999999"
73892,"37.816239, -79.824495"
73893,"32.354668, -89.398528"
73898,"25.542844, -103.406786"
73899,"39.990065, -76.895155"
73920,"41.455890000000004, -70.61411"
73927,"45.65, -79.85"
73928,"56.663444999999996, 16.356779"
73948,"48.219436, -96.404686"
73959,"40.314313, -75.01212"
73965,"0.0, 0.0"
73972,"44.30648, -116.081001"
73975,"39.114053000000006, -94.627464"
73986,"0.0, 0.0"
73987,"37.566534999999995, 126.97796899999999"
73988,"34.048928000000004, -111.093731"
74002,"46.94559, -67.892087"
74003,"48.551367, -123.078106"
74005,"48.380895, -89.247682"
74010,"0.0, 0.0"
74012,"30.381953000000003, -86.862372"
74019,"28.635308000000002, 77.22496"
74025,"54.683638, -1.820177"
74027,"35.142466999999996, -119.45650800000001"
74033,"45.302816, -74.303242"
74039,"44.307257, 4.4723120000000005"
74043,"47.236195, -124.212958"
74044,"45.3, 19.95"
74050,"52.379857, 6.286237"
74052,"0.0, 0.0"
74055,"44.56179, -80.452939"
74061,"35.493727, -118.85968000000001"
74063,"53.075393999999996, -1.39816"
74070,"44.314844, -85.602364"
74087,"41.785278000000005, -71.61"
74109,"42.954984, -72.20585"
74110,"50.107018, -102.83708399999999"
74114,"-33.650655, 150.442832"
74115,"61.52401, 105.31875600000001"
74132,"51.507351, -0.12775799999999998"
74140,"32.814496000000005, -97.415322"
74162,"30.865401000000002, -81.449872"
74171,"42.765189, -76.872096"
74178,"34.469611, -77.47191"
74211,"34.902729, -83.378939"
74214,"34.469611, -77.47191"
74216,"46.545119, -93.680657"
74233,"27.477936, -99.549573"
74234,"41.590102, -71.404222"
74242,"34.010596, -111.3193"
74245,"37.945189, 23.650221"
74247,"36.778261, -119.41793200000001"
74250,"0.0, 0.0"
74261,"29.5294, -95.201045"
74263,"28.382908, -80.682625"
74274,"40.177431, -74.629447"
74276,"43.916230999999996, -123.964"
74295,"52.632381, 4.753375"
74297,"48.816662, -123.508875"
74300,"26.846511, 80.946683"
74303,"40.096629, -111.570679"
74329,"0.0, 0.0"
74330,"33.588859, -112.00665"
74345,"30.633262, -97.677984"
74346,"34.46735, -114.37574"
74352,"43.725258000000004, 15.797375"
74361,"37.618889, -105.55305600000001"
74370,"41.847006, -71.239393"
74376,"41.076913, -73.472966"
74378,"39.859066, -75.299458"
74382,"38.907231, -77.036464"
74384,"41.528742, -74.153564"
74396,"36.302496000000005, 98.095844"
74409,"0.0, 0.0"
74425,"51.370489, 6.172386"
74434,"40.256213, -75.463788"
74451,"47.626208, -122.521245"
74463,"0.0, 0.0"
74474,"47.678174, -122.337143"
74487,"42.820865000000005, -82.486024"
74488,"42.88475, -82.450903"
74498,"15.475479, 120.596349"
74506,"0.0, 0.0"
74514,"0.0, 0.0"
