,location
31801,"53.533333, -1.116667"
31813,"0.0, 0.0"
31836,"-15.601410999999999, -56.097892"
31837,"53.25, -2.1166669999999996"
31850,"49.45, 10.95"
31877,"50.846931, 3.601437"
31885,"-31.952240000000003, 115.861397"
31894,"25.800693, 55.976199"
31899,"51.083333, -3.0"
31916,"63.176683, 14.636068"
31971,"17.385044, 78.486671"
31974,"51.7, -1.7833330000000003"
31985,"0.0, 0.0"
31986,"0.0, 0.0"
32045,"21.161908, -86.851528"
32052,"51.211197999999996, -1.4919229999999999"
32054,"55.833332999999996, -4.25"
32055,"23.022505, 72.571362"
32058,"51.590278000000005, -2.750278"
32062,"55.066667, -3.55"
32065,"53.416667000000004, -3.0"
32067,"40.999974, 15.534767"
32085,"51.75, -1.25"
32107,"18.466667, -77.916667"
32125,"52.244384000000004, 0.716356"
32140,"0.0, 0.0"
32152,"-31.766666999999998, 116.35"
32204,"53.816667, -3.05"
32227,"-15.416667000000002, 28.283333000000002"
32249,"0.0, 0.0"
32265,"-26.093611, 28.006389000000002"
32268,"57.466667, -4.233333"
32271,"3.013086, 101.613804"
32279,"1.537886, 103.66087399999999"
32285,"51.9756, 5.33845"
32291,"20.211944, -87.46583299999999"
32294,"53.36666700000001, -1.5"
32303,"51.016667, -4.216667"
32309,"51.514125, -0.093689"
32310,"51.433333000000005, -1.0"
32312,"50.7, -3.5333330000000003"
32314,"53.283333, -3.25"
32318,"20.653407, -105.22533200000001"
32350,"56.2, -3.0"
32360,"-26.085307, 27.951261"
32363,"10.315699, 123.88543700000001"
32365,"-33.713032, 150.31173700000002"
32377,"-25.274398, 133.775136"
32380,"38.086048, -0.723586"
32399,"-40.914234, 175.00838000000002"
32400,"-35.508070000000004, 174.467243"
32410,"29.592152000000002, 33.857862"
32431,"-30.034646999999996, -51.217658"
32432,"57.166667000000004, -2.666667"
32449,"27.795643, -15.733735000000001"
32452,"53.55, 10.0"
32463,"20.211944, -87.46583299999999"
32475,"52.355518, -1.17432"
32513,"3.0430610000000002, 101.440657"
32516,"51.433333000000005, -1.0"
32523,"51.785937, -1.485054"
32526,"33.325, 44.422"
32552,"12.971599000000001, 77.594563"
32567,"38.584329, -108.07309599999999"
32575,"-37.869, 144.69299999999998"
32576,"-36.848459999999996, 174.76333200000002"
32600,"55.378051, -3.435973"
32601,"22.156470000000002, -100.985541"
32616,"34.70713, 33.022617"
32626,"52.516757, -7.887675"
32631,"51.394943, -0.19446"
32637,"53.5, -2.2166669999999997"
32639,"-6.249028, 106.99695200000001"
32644,"34.626864000000005, 135.600978"
32648,"55.066667, -3.55"
32734,"53.166667000000004, -1.583333"
32764,"54.88333299999999, -2.933333"
32769,"51.45, -2.583333"
32771,"52.666667000000004, -0.733333"
32773,"55.833332999999996, -4.25"
32775,"51.514125, -0.093689"
32777,"-38.153461, 144.358093"
32782,"0.0, 0.0"
32785,"51.416667, -0.566667"
32792,"51.608866, 0.032438999999999996"
32813,"21.161908, -86.851528"
32822,"-41.209165000000006, 174.90805600000002"
32832,"54.766667000000005, -1.566667"
32852,"53.13333299999999, 0.35"
32881,"0.0, 0.0"
32903,"0.0, 0.0"
32915,"0.0, 0.0"
32916,"19.432608, -99.133208"
32917,"53.954115, -1.064262"
32927,"-40.914234, 175.00838000000002"
32931,"-36.38047, 145.398666"
32944,"53.5, -2.2166669999999997"
32945,"53.416667000000004, -3.0"
32946,"3.010688, 101.42114000000001"
32957,"-27.471009999999996, 153.024292"
32960,"51.514125, -0.093689"
32962,"0.0, 0.0"
32964,"35.696111, 51.423056"
32976,"51.433333000000005, -0.383333"
32977,"0.0, 0.0"
32978,"52.966667, -1.166667"
32979,"32.0853, 34.781768"
32999,"55.916667000000004, -2.7833330000000003"
33013,"52.664913, -1.034894"
33015,"-37.813938, 144.963425"
33018,"53.3, -2.3666669999999996"
33038,"0.0, 0.0"
33044,"-21.248487, -45.001375"
33067,"50.833333, -0.15"
33069,"53.5, -2.2166669999999997"
33074,"-8.047546, -34.876962"
33078,"33.598394, 73.044135"
33097,"55.916667000000004, -2.7833330000000003"
33098,"53.7, -1.483333"
33109,"-35.987951, 146.006691"
33112,"52.358259999999994, 6.593872999999999"
33114,"51.249753000000005, 4.497706"
33120,"51.45, -2.583333"
33151,"50.45, -3.7166669999999997"
33167,"20.653407, -105.22533200000001"
33168,"53.7, -1.483333"
33170,"18.252847, 109.511909"
33237,"0.0, 0.0"
33250,"3.139623, 102.379101"
33309,"63.430515, 10.395053"
33319,"47.497912, 19.040235"
33338,"51.514125, -0.093689"
33357,"27.961788000000002, -111.037099"
33367,"52.033333, -0.633333"
33368,"52.033333, -0.633333"
33380,"15.865535000000001, -97.069447"
33388,"20.653407, -105.22533200000001"
33389,"-36.848459999999996, 174.76333200000002"
33450,"54.0, -1.5"
33466,"38.24664, 21.734574"
33467,"53.233332999999995, -0.533333"
33468,"4.8902779999999995, 114.942222"
33472,"-40.900557, 174.88597099999998"
33474,"-40.900557, 174.88597099999998"
33483,"60.376389, 25.272222"
33484,"-34.6685, -58.728248"
33486,"22.396428, 114.10949699999999"
33488,"52.63333299999999, 1.75"
33497,"-33.924868, 18.424055"
33498,"52.355518, -1.17432"
33507,"38.015304, -7.862731"
33509,"29.107985, -111.041358"
33538,"52.315971999999995, -0.848108"
33539,"52.583332999999996, -2.1333330000000004"
33564,"52.058119, 5.405432"
33570,"51.994167, -4.696111"
33606,"53.2, -1.15"
33613,"-33.861481, 151.205475"
33632,"35.696111, 51.423056"
33635,"0.0, 0.0"
33645,"0.0, 0.0"
33651,"51.068785, -1.794472"
33674,"50.95, 0.733333"
33705,"52.355518, -1.17432"
33706,"22.396428, 114.10949699999999"
33717,"-34.603722999999995, -58.381593"
33718,"-27.087321000000003, 153.415423"
33722,"48.277371, 8.090000999999999"
33742,"-35.04278, 173.902626"
33751,"53.38333299999999, -2.6"
33767,"-34.094753999999995, 18.394966"
33771,"-45.097512, 170.970415"
33775,"52.527836, -1.221417"
33780,"52.716667, -2.733333"
33786,"36.204824, 138.252924"
33788,"34.916667, 33.633333"
33798,"52.991834, -6.985728"
33803,"50.416667, -4.75"
33825,"35.696111, 51.423056"
33831,"33.888628999999995, 35.495478999999996"
33841,"-41.124433, 175.070783"
33855,"51.716667, 0.683333"
33859,"0.0, 0.0"
33864,"52.466667, -1.916667"
33872,"0.0, 0.0"
33887,"53.4, -3.083333"
33889,"19.075984, 72.877656"
33904,"51.038201, -1.5825120000000001"
33909,"54.91194399999999, -1.383333"
33911,"10.315699, 123.88543700000001"
33937,"53.8, -1.583333"
33954,"64.133333, -21.933332999999998"
33966,"32.325556, 50.864444"
33973,"-36.848459999999996, 174.76333200000002"
33974,"13.052414, 80.250825"
34003,"51.5, -3.2"
34010,"0.0, 0.0"
34033,"53.8, -1.583333"
34035,"33.223191, 43.679291"
34043,"51.766667, -3.766667"
34047,"16.912032999999997, -90.299578"
34077,"0.0, 0.0"
34084,"25.317645000000002, 82.97391400000001"
34088,"-36.848459999999996, 174.76333200000002"
34097,"21.504165, -104.894589"
34114,"-33.719294, 18.454310999999997"
34127,"0.0, 0.0"
34132,"52.466667, -1.916667"
34138,"51.783333, 1.166667"
34142,"54.91194399999999, -1.383333"
34143,"45.930065, 14.139957"
34157,"0.0, 0.0"
34164,"-0.180653, -78.467838"
34191,"53.38333299999999, -2.6"
34198,"-31.961729, 141.459976"
34206,"51.45, -2.583333"
34218,"50.333333, 9.983333"
34240,"6.845363000000001, 80.10377199999999"
34241,"51.461782, -0.22873000000000002"
34252,"55.833332999999996, -3.083333"
34255,"50.623810999999996, -2.248839"
34260,"-33.359625, 151.483792"
34273,"-43.532053999999995, 172.636225"
34286,"53.533333, -2.8"
34289,"0.0, 0.0"
34293,"52.960561, 5.920522"
34294,"52.416667, -1.55"
34329,"51.422892, 5.557136"
34336,"0.0, 0.0"
34337,"-36.848459999999996, 174.76333200000002"
34338,"0.0, 0.0"
34420,"14.540110999999998, -74.967637"
34421,"14.540110999999998, -74.967637"
34423,"0.0, 0.0"
34440,"55.833332999999996, -4.25"
34446,"53.493099, -1.2804520000000001"
34463,"31.351594, -113.30226499999999"
34468,"-29.600607, 30.379412"
34469,"10.5, -66.916667"
34479,"0.0, 0.0"
34494,"55.833332999999996, -3.083333"
34496,"53.1, -2.433333"
34497,"52.966667, -1.8833330000000001"
34509,"54.066667, -2.833333"
34519,"-33.861481, 151.205475"
34551,"46.181795, 18.954304999999998"
34553,"52.583332999999996, -2.1333330000000004"
34560,"52.091874, 5.096623"
34571,"35.443708, 139.638026"
34574,"35.696111, 51.423056"
34575,"50.396389, -4.138611"
34611,"31.866743, -116.59637099999999"
34634,"8.567752, 76.944066"
34656,"38.345996, -0.49068599999999996"
34679,"64.133333, -21.933332999999998"
34681,"-31.952240000000003, 115.861397"
34695,"-37.84539, 144.077377"
34696,"-37.84539, 144.077377"
34706,"52.716667, -2.733333"
34716,"51.62871, 4.938239"
34732,"52.076158, 4.362541"
34736,"53.716667, -1.85"
34747,"21.161908, -86.851528"
34753,"53.066667, -0.816667"
34756,"0.0, 0.0"
34780,"-36.848459999999996, 174.76333200000002"
34805,"20.659699, -103.349609"
34806,"54.766667000000005, -1.566667"
34826,"49.616667, 7.3333330000000005"
34840,"0.0, 0.0"
34852,"-23.550520000000002, -46.633309000000004"
34869,"18.520429999999998, 73.85674399999999"
34888,"51.833333, -0.25"
34891,"66.06503199999999, 12.946114"
34896,"55.833332999999996, -3.083333"
34899,"9.111086, -79.699318"
34926,"0.0, 0.0"
34927,"10.340556, -68.736944"
34943,"-29.464352, 149.841511"
34945,"-26.189159, 152.658188"
34949,"-14.599413, -28.673146999999997"
34962,"59.329322999999995, 18.068581"
34965,"0.0, 0.0"
34983,"59.91386899999999, 10.752245"
34985,"-33.75, 150.7"
34989,"-19.671329999999998, -41.253743"
34993,"1.352083, 103.819836"
34996,"-37.683392, 144.58543400000002"
35000,"-37.813938, 144.963425"
35002,"51.715, -3.454167"
35032,"31.418714, 73.079107"
35034,"53.283333, -2.9"
35035,"-27.471009999999996, 153.024292"
35038,"13.691538000000001, 104.100133"
35057,"-34.928661, 138.598633"
35066,"0.0, 0.0"
35079,"25.547826999999998, -103.425741"
35104,"52.664913, -1.034894"
35114,"52.664913, -1.034894"
35134,"51.483333, 0.2"
35142,"11.258753, 75.78041"
35143,"43.666667, -79.416667"
35146,"0.0, 0.0"
35149,"21.161908, -86.851528"
35150,"55.05, -6.7"
35158,"51.514125, -0.093689"
35160,"0.0, 0.0"
35170,"0.0, 0.0"
35186,"53.220565, -6.659308"
35189,"-24.442982, -65.166348"
35198,"-36.848459999999996, 174.76333200000002"
35227,"15.783470999999999, -90.23075899999999"
35242,"50.9097, -1.4043510000000001"
35258,"-25.274398, 133.775136"
35262,"25.047664, 55.181741"
35263,"51.883333, -0.516667"
35264,"51.778729999999996, -1.265412"
35265,"51.75, -1.25"
35271,"32.178195, 34.90761"
35274,"54.583332999999996, -3.5333330000000003"
35275,"0.0, 0.0"
35303,"-33.861481, 151.205475"
35313,"0.0, 0.0"
35314,"-33.861481, 151.205475"
35338,"48.287803000000004, 3.203991"
35339,"15.144985, 120.58870300000001"
35389,"0.0, 0.0"
35390,"-32.15, 116.0"
35407,"52.333333, 0.083333"
35410,"0.0, 0.0"
35422,"54.591928, -1.019708"
35429,"0.0, 0.0"
35457,"51.514125, -0.093689"
35467,"53.083332999999996, -1.266667"
35470,"52.416667, -1.55"
35478,"19.449345, 83.62287099999999"
35486,"51.4, -1.316667"
35487,"51.816666999999995, -0.8"
35502,"52.416667, -1.55"
35504,"13.756464999999999, 121.05830800000001"
35505,"22.543098999999998, 114.057868"
35532,"53.717856000000005, -6.3560989999999995"
35535,"0.0, 0.0"
35552,"52.983332999999995, 13.333332999999998"
35565,"0.0, 0.0"
35578,"0.0, 0.0"
35579,"19.075984, 72.877656"
35582,"-27.471009999999996, 153.024292"
35583,"40.640063, 22.944419"
35584,"21.195, 72.81944399999999"
35604,"46.925769, 7.415151"
35620,"33.325, 44.422"
35621,"56.174501, -3.030789"
35627,"-37.813938, 144.963425"
35641,"49.186823, -2.106568"
35662,"35.696111, 51.423056"
35694,"-41.105591, 146.826065"
35696,"22.890532999999998, -109.91673700000001"
35707,"51.8, -0.06666699999999999"
35733,"20.629559, -87.073885"
35734,"53.38694399999999, -6.377778"
35736,"53.233332999999995, -0.533333"
35739,"0.0, 0.0"
35740,"30.965916999999997, 76.523023"
35785,"52.666667000000004, 0.166667"
35793,"-35.27603, 149.13435"
35803,"37.339386, -121.89495500000001"
35820,"50.886895, 3.423167"
35825,"53.821589, -0.7189979999999999"
35832,"52.466667, -1.916667"
35841,"53.166667000000004, -0.25"
35850,"52.130660999999996, -3.7837120000000004"
35857,"0.0, 0.0"
35917,"-34.928661, 138.598633"
35935,"0.0, 0.0"
35941,"-34.2, 116.16666699999999"
35946,"-33.861481, 151.205475"
35953,"51.514125, -0.093689"
35973,"52.62370500000001, -1.070344"
35976,"46.056946999999994, 14.505751"
35979,"52.63333299999999, 1.75"
35981,"-34.928621, 138.599959"
35998,"52.033333, -0.633333"
36008,"20.75682, -105.33360900000001"
36011,"4.6, 114.33333300000001"
36056,"53.066667, -0.816667"
36065,"52.466667, -1.916667"
36067,"51.45, -2.583333"
36074,"0.0, 0.0"
36092,"20.653407, -105.22533200000001"
36095,"0.0, 0.0"
36108,"-26.147899, 27.962975"
36130,"35.783333, 10.833333"
36132,"53.0, -2.183333"
36151,"51.240735, 4.583423000000001"
36159,"20.422984, -86.92234300000001"
36162,"0.0, 0.0"
36183,"41.545449, -8.426507"
36190,"51.477581, -0.010375"
36198,"0.0, 0.0"
36199,"12.971599000000001, 77.594563"
36215,"52.05, -0.266667"
36221,"-40.352306, 175.608215"
36232,"0.0, 0.0"
36264,"53.433333, -1.35"
36277,"53.5, -2.2166669999999997"
36284,"57.86666700000001, -4.033333"
36330,"0.0, 0.0"
36342,"10.246944000000001, -67.596111"
36349,"53.916667000000004, -3.0"
36353,"51.921667, 4.481111"
36354,"13.113222, -59.598808999999996"
36358,"41.00527, 28.97696"
36360,"53.817505000000004, -3.035675"
36361,"51.45, -2.583333"
36362,"50.866667, 4.7"
36372,"0.0, 0.0"
36400,"50.133333, 8.916667"
36410,"0.0, 0.0"
36431,"52.311421, 4.870087"
36449,"0.0, 0.0"
36460,"0.0, 0.0"
36484,"33.771541, 72.751092"
36494,"-31.952240000000003, 115.861397"
36516,"21.469669, -71.147114"
36536,"33.223191, 43.679291"
36540,"-36.848459999999996, 174.76333200000002"
36543,"-22.929265, -46.275302"
36545,"0.0, 0.0"
36550,"55.783333, -4.0"
36557,"58.380685, 26.725015000000003"
36564,"35.893488, 10.598894999999999"
36568,"7.843899, 98.29361899999999"
36572,"46.227638, 2.213749"
36574,"59.16763100000001, 24.750028"
36591,"-28.000290000000003, 153.430878"
36595,"51.8, -0.35"
36600,"52.475680000000004, 0.9310120000000001"
36601,"53.5, -2.2166669999999997"
36602,"38.802869, -9.381658999999999"
36620,"54.55, -3.6"
36629,"18.268306, -78.34724200000001"
36646,"0.0, 0.0"
36650,"0.0, 0.0"
36666,"-1.292066, 36.821946000000004"
36679,"35.126413, 33.429859"
36685,"52.683333, -1.8166669999999998"
36699,"19.075984, 72.877656"
36705,"0.0, 0.0"
36770,"50.9097, -1.4043510000000001"
36772,"52.516667000000005, 13.4"
36779,"53.296374, -3.7254199999999997"
36790,"52.311421, 4.870087"
36814,"10.666667, -61.516667000000005"
36835,"-43.489806, 172.111467"
36861,"45.303395, 19.861484"
36872,"36.8, 34.633333"
36875,"37.042237, 22.114126000000002"
36877,"0.0, 0.0"
36878,"52.416667, -1.55"
36880,"-36.731258000000004, 149.983276"
36898,"20.593684, 78.96288"
36904,"-7.119496000000001, -34.845012"
36926,"4.210483999999999, 101.97576600000001"
36934,"0.0, 0.0"
36942,"47.417928, 9.364397"
36955,"-33.861481, 151.205475"
36957,"-29.515278000000002, 153.134722"
36966,"51.435475, 0.041365"
36979,"25.213816, 75.86475300000001"
36981,"51.514125, -0.093689"
36987,"52.466667, -1.916667"
36989,"20.137161, 92.892322"
37020,"0.0, 0.0"
37022,"10.823099000000001, 106.62966399999999"
37035,"0.0, 0.0"
37041,"51.083333, 1.183333"
37044,"52.702149, -1.3691659999999999"
37049,"31.956578000000004, 35.945695"
37059,"-37.813938, 144.963425"
37060,"-37.813938, 144.963425"
37063,"0.0, 0.0"
37068,"0.0, 0.0"
37095,"0.0, 0.0"
37121,"53.416667000000004, -2.3"
37146,"-36.758179, 144.28024299999998"
37151,"23.241999999999997, 69.66693199999999"
37194,"-17.383333, -66.166667"
37196,"-16.5, -68.15"
37205,"46.55465, 15.645881"
37230,"-33.682003, -59.665165"
37243,"0.0, 0.0"
37257,"-35.117329999999995, 173.267559"
37267,"20.774469, -105.51373600000001"
37271,"-25.746111, 28.188056"
37290,"41.385064, 2.173403"
37294,"52.416667, -1.55"
37346,"51.514125, -0.093689"
37348,"30.378179, 76.776697"
37353,"52.966667, -1.166667"
37362,"0.0, 0.0"
37370,"50.770833, 6.105278"
37376,"-16.55421, -68.678236"
37386,"-15.944821, -5.717933"
37387,"46.072734999999994, 18.232266"
37388,"-33.861481, 151.205475"
37396,"51.514125, -0.093689"
37417,"51.514125, -0.093689"
37421,"15.783470999999999, -90.23075899999999"
37451,"-26.250035999999998, -49.383557"
37463,"0.0, 0.0"
37468,"-37.813938, 144.963425"
37477,"-26.564918, 27.943939"
37500,"4.8902779999999995, 114.942222"
37514,"44.4325, 26.103889000000002"
37515,"-33.924868, 18.424055"
37519,"50.833333, -0.15"
37544,"-34.067774, 150.813192"
37567,"0.0, 0.0"
37591,"-45.031162, 168.662644"
37595,"43.825592, 87.616848"
37612,"-6.208762999999999, 106.84559899999999"
37624,"-37.289293, 143.76216100000002"
37635,"19.689722, -98.860833"
37655,"-17.67268, -66.741396"
37669,"13.420537, 123.418047"
37672,"0.0, 0.0"
37679,"51.934731, 1.260297"
37691,"17.483333, 47.116667"
37704,"40.351516, 18.175016"
37721,"52.992753, 6.564228"
37807,"0.0, 0.0"
37836,"52.416667, -1.7833330000000003"
37856,"53.433333, -3.0333330000000003"
37857,"55.86666700000001, -3.15"
37877,"-31.952240000000003, 115.861397"
37878,"55.816667, -3.233333"
37886,"-33.924868, 18.424055"
37900,"-33.861481, 151.205475"
37904,"52.355518, -1.17432"
37912,"52.166667, -2.166667"
37921,"10.5, -66.916667"
37927,"51.165690999999995, 10.451526"
37931,"51.514125, -0.093689"
37940,"51.07756, -2.315008"
37941,"51.07756, -2.315008"
37956,"9.600875, 41.850142"
37979,"24.861462, 67.009939"
37989,"0.0, 0.0"
38002,"50.503887, 4.469936"
38003,"52.666667000000004, 1.0"
38026,"0.0, 0.0"
38029,"31.316667, -113.53694399999999"
38030,"31.316667, -113.53694399999999"
38034,"56.151116, -3.8546739999999997"
38037,"52.698223, 5.222918"
38051,"-27.471009999999996, 153.024292"
38059,"9.925201, 78.119775"
38060,"53.584441000000005, -2.428619"
38061,"1.352083, 103.819836"
38073,"-33.861481, 151.205475"
38085,"-33.924868, 18.424055"
38102,"1.352083, 103.819836"
38103,"27.33, 52.903332999999996"
38125,"46.896371, 19.689686"
38168,"51.514125, -0.093689"
38171,"54.91194399999999, -1.383333"
38174,"0.0, 0.0"
38184,"0.0, 0.0"
38202,"53.36666700000001, -1.5"
38217,"-22.909938, -47.062633"
38222,"-35.27603, 149.13435"
38231,"50.783333, -0.65"
38232,"51.514125, -0.093689"
38238,"51.514125, -0.093689"
38241,"0.0, 0.0"
38245,"21.161908, -86.851528"
38247,"52.203158, -1.545244"
38249,"41.385064, 2.173403"
38260,"36.216667, 37.166667"
38268,"-33.924868, 18.424055"
38292,"52.63333299999999, 1.3"
38331,"0.0, 0.0"
38333,"36.510071, -4.882447"
38354,"20.653407, -105.22533200000001"
38356,"5.718428, 102.103075"
38359,"51.333333, -1.75"
38360,"52.336915999999995, -6.463337999999999"
38367,"-22.9083, -43.197077"
38388,"-35.27603, 149.13435"
38391,"-33.861481, 151.205475"
38397,"52.416667, -1.55"
38401,"51.266667, 1.083333"
38403,"53.41291, -8.243889999999999"
38410,"47.419098, 7.502368"
38418,"53.888996, -2.633778"
38424,"54.766667000000005, -1.566667"
38433,"0.0, 0.0"
38434,"0.0, 0.0"
38448,"36.150732, 49.105325"
38451,"1.5309760000000001, 110.34421999999999"
38463,"-38.266702, 146.741207"
38464,"46.159778, 3.347006"
38472,"43.666667, -79.416667"
38501,"56.0, -3.75"
38509,"0.0, 0.0"
38512,"50.98707, 5.36716"
38515,"-24.957777, -53.459511"
38522,"0.0, 0.0"
38524,"0.0, 0.0"
38528,"-28.000290000000003, 153.430878"
38529,"19.432608, -99.133208"
38532,"0.0, 0.0"
38533,"19.432608, -99.133208"
38541,"-28.000290000000003, 153.430878"
38545,"52.466667, -1.916667"
38551,"51.514125, -0.093689"
38589,"-0.180653, -78.467838"
38593,"50.545556, -4.144444"
38615,"55.376084, -7.798045"
38617,"18.3419, -64.930701"
38637,"40.183333000000005, 44.516667"
38645,"23.063655999999998, -109.70243799999999"
38652,"52.083333, 1.166667"
38668,"-37.813938, 144.963425"
38684,"50.9, -1.4"
38685,"-34.928661, 138.598633"
38686,"0.0, 0.0"
38687,"53.043040000000005, -2.9924939999999998"
38690,"55.716271, 11.976056"
38693,"-33.384361, 148.007599"
38696,"49.236089, 7.316069000000001"
38708,"-33.861481, 151.205475"
38712,"52.466667, -1.916667"
38718,"52.47393100000001, 6.068176"
38722,"52.783333, -0.166667"
38723,"53.916667000000004, -3.0"
38728,"51.833333, -0.25"
38735,"53.53453100000001, -7.4653220000000005"
38744,"22.890532999999998, -109.91673700000001"
38800,"-4.903638, -80.686432"
38820,"51.315994, 0.889358"
38823,"10.666667, -61.516667000000005"
38830,"17.37021, 101.90057900000001"
38836,"30.694209000000004, 76.86056500000001"
38841,"22.621973999999998, 87.853748"
38854,"0.0, 0.0"
38886,"50.735777, -1.778586"
38887,"50.4501, 30.5234"
38900,"50.526928999999996, 14.972004"
38905,"36.834047, -2.463714"
38911,"51.514125, -0.093689"
38913,"7.290572, 80.633726"
38918,"51.45, -2.583333"
38923,"51.883333, 0.9"
38928,"52.966667, -1.166667"
38939,"51.514125, -0.093689"
38941,"51.883333, -0.416667"
38948,"51.514125, -0.093689"
